"ID","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","BranchNum","Group","NodeOrder","Direction","Migration","TrapDate"
5451,"3D9.1C2DE12D99",7/12/2016 16:46:54,7/21/2016 12:37:15,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/22/2016 0:00:00
5452,"3D9.1C2DE171A3",6/22/2016 10:00:00,6/22/2016 14:10:43,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/22/2016 0:00:00
5453,"3D9.1C2DE171A3",7/5/2016 14:03:40,7/5/2016 14:03:40,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/22/2016 0:00:00
5454,"3D9.1C2DE171A3",7/6/2016 10:34:10,7/6/2016 10:34:10,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/22/2016 0:00:00
5455,"3D9.1C2DE1BF96",6/22/2016 10:00:00,6/22/2016 14:22:29,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/22/2016 0:00:00
5456,"3D9.1C2DE1BF96",7/1/2016 7:03:20,7/1/2016 8:07:06,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/22/2016 0:00:00
5457,"3D9.1C2DE23984",6/22/2016 10:00:00,6/22/2016 14:41:59,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/22/2016 0:00:00
5458,"3D9.1C2DE23984",7/5/2016 3:53:27,7/5/2016 3:53:27,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/22/2016 0:00:00
5459,"3D9.1C2DE23984",7/5/2016 20:41:25,7/5/2016 20:41:25,"TAY","TAYB0",1,1,0,1,,"22","BigCreek",2.00,"Down","Upstream",6/22/2016 0:00:00
5460,"3D9.1C2DE23984",9/11/2016 15:15:25,9/11/2016 15:15:25,"TAY","TAYA0",1,1,0,1,,"22","BigCreek",3.00,"Up","Upstream",6/22/2016 0:00:00
5461,"3D9.1C2DE23984",9/11/2016 15:29:52,9/11/2016 15:29:52,"TAY","TAYB0",1,1,0,1,,"22","BigCreek",2.00,"Down","Upstream",6/22/2016 0:00:00
5462,"3D9.1C2DE23984",9/11/2016 15:45:27,9/11/2016 16:14:55,"TAY","TAYA0",1,1,0,1,,"22","BigCreek",3.00,"Up","Upstream",6/22/2016 0:00:00
5463,"3D9.1C2DE23984",9/11/2016 16:19:29,9/11/2016 22:19:59,"TAY","TAYB0",1,1,0,1,,"22","BigCreek",2.00,"Down","Upstream",6/22/2016 0:00:00
5464,"3D9.1C2DE23984",9/11/2016 22:27:08,9/11/2016 22:27:08,"TAY","TAYA0",1,1,0,1,,"22","BigCreek",3.00,"Up","Upstream",6/22/2016 0:00:00
5465,"3D9.1C2DE23984",9/20/2016 11:06:13,9/20/2016 11:06:13,"TAY","TAYB0",1,1,0,1,,"22","BigCreek",2.00,"Down","Downstream",6/22/2016 0:00:00
5466,"3D9.1C2DE28592",6/22/2016 10:00:00,6/22/2016 15:57:33,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/22/2016 0:00:00
5467,"3D9.1C2DE28592",7/1/2016 8:57:16,7/1/2016 8:57:16,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/22/2016 0:00:00
5468,"3D9.1C2DE28592",7/3/2016 6:34:20,7/3/2016 6:34:20,"ZEN","ZENB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/22/2016 0:00:00
5469,"3D9.1C2DE28592",7/3/2016 6:45:13,7/3/2016 6:45:13,"ZEN","ZENA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/22/2016 0:00:00
5470,"3D9.1C2DE28592",9/8/2016 0:00:00,9/8/2016 0:00:00,"LAKEC","LAKEC",1,1,1,1,,"21","SFSalmon",5.00,"Up","Upstream",6/22/2016 0:00:00
5471,"3D9.1C2E057CD3",6/22/2016 1:54:24,6/22/2016 14:27:07,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/22/2016 0:00:00
5472,"3D9.1C2E057CD3",7/2/2016 16:03:01,7/2/2016 16:03:01,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/22/2016 0:00:00
5473,"3D9.1C2D9B5526",6/23/2016 4:43:48,6/23/2016 12:54:38,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5474,"3D9.1C2D9B5526",8/17/2016 0:00:00,6/28/2016 0:00:00,"JOHNSC","JOHNSC",1,1,1,1,"corrected weir obs date","21","SFSalmon",5.00,"Up","Upstream",6/23/2016 0:00:00
5475,"3D9.1C2D9B5526",7/1/2016 7:18:19,7/1/2016 7:56:16,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Down","Upstream",6/23/2016 0:00:00
5476,"3D9.1C2D9B5526",7/16/2016 21:05:17,7/16/2016 21:05:17,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/23/2016 0:00:00
5477,"3D9.1C2D9B5526",7/16/2016 22:11:06,7/16/2016 22:11:06,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/23/2016 0:00:00
5478,"3D9.1C2DDC34A2",6/23/2016 9:48:44,6/23/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5479,"3D9.1C2DDC8037",6/23/2016 10:00:00,6/23/2016 13:01:10,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5480,"3D9.1C2DDC829E",6/23/2016 10:00:00,6/23/2016 11:28:04,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5481,"3D9.1C2DDC829E",7/8/2016 13:49:04,7/8/2016 13:49:04,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/23/2016 0:00:00
5482,"3D9.1C2DDCB452",6/23/2016 10:00:00,6/23/2016 15:54:21,"LGRLDR","GRA",1,1,1,0,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5483,"3D9.1C2DDCB452",7/2/2016 16:14:31,7/2/2016 16:14:31,"SFG","SFG",1,1,1,0,,"21","SFSalmon",2.00,"Up","Upstream",6/23/2016 0:00:00
5484,"3D9.1C2DDCB452",7/14/2016 17:40:28,7/14/2016 17:40:28,"ESS","ESSB0",0,1,1,0,,"21","SFSalmon",3.00,"Up","Upstream",6/23/2016 0:00:00
5485,"3D9.1C2DDCB452",7/29/2016 20:57:38,9/6/2016 17:21:12,"ESS","ESSA0",0,1,1,0,"assigned to ess","21","SFSalmon",4.00,"Up","Upstream",6/23/2016 0:00:00
5486,"3D9.1C2DDCB452",9/8/2016 11:51:37,9/8/2016 11:51:37,"KRS","KRS",1,0,0,0,,"21","SFSalmon",3.00,"NA","Downstream",6/23/2016 0:00:00
5487,"3D9.1C2DDCB48A",6/23/2016 9:43:47,6/23/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5488,"3D9.1C2DDCB48A",7/1/2016 5:25:11,7/1/2016 5:25:11,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/23/2016 0:00:00
5489,"3D9.1C2DDCB48A",7/2/2016 19:49:50,7/2/2016 19:49:50,"ZEN","ZENB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/23/2016 0:00:00
5490,"3D9.1C2DDCB48A",7/2/2016 19:59:39,7/2/2016 19:59:39,"ZEN","ZENA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/23/2016 0:00:00
5491,"3D9.1C2DDCDF4F",6/23/2016 10:00:00,6/23/2016 15:38:42,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5492,"3D9.1C2DDCEF7C",6/23/2016 10:00:00,6/23/2016 15:46:39,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5493,"3D9.1C2DDCEF7C",6/26/2016 15:28:23,6/26/2016 15:29:23,"IR1","IR1",1,1,1,1,,"11","ImnahaRiver",2.00,"Up","Upstream",6/23/2016 0:00:00
5494,"3D9.1C2DDCEF7C",6/30/2016 10:00:13,6/30/2016 10:00:13,"IR3","IR3A0",1,1,1,1,,"11","ImnahaRiver",5.00,"Up","Upstream",6/23/2016 0:00:00
5495,"3D9.1C2DDCEF7C",7/16/2016 23:46:18,7/16/2016 23:49:03,"IML","IMLB0",1,1,1,1,,"11","ImnahaRiver",8.00,"Up","Upstream",6/23/2016 0:00:00
5496,"3D9.1C2DDCEF7C",7/16/2016 23:52:49,7/16/2016 23:52:49,"IML","IMLA0",1,1,1,1,,"11","ImnahaRiver",9.00,"Up","Upstream",6/23/2016 0:00:00
5497,"3D9.1C2DDCEF7C",7/17/2016 13:00:00,7/17/2016 13:00:00,"IMNAHW","IMNAHW",1,1,1,1,,"11","ImnahaRiver",10.00,"Up","Upstream",6/23/2016 0:00:00
5498,"3D9.1C2DDD04F6",6/23/2016 10:00:00,6/26/2016 14:42:41,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5499,"3D9.1C2DDD04F6",7/7/2016 10:21:39,7/7/2016 10:21:39,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/23/2016 0:00:00
5500,"3D9.1C2DDD04F6",7/10/2016 3:37:01,7/10/2016 3:37:01,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/23/2016 0:00:00
5501,"3D9.1C2DDD2750",6/23/2016 9:37:54,6/23/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5502,"3D9.1C2DDD2750",7/6/2016 13:10:50,7/6/2016 13:10:50,"LLR","LLRB0",1,1,1,1,,"25","Lemhi",2.00,"Up","Upstream",6/23/2016 0:00:00
5503,"3D9.1C2DDD2750",7/6/2016 13:11:13,7/6/2016 13:11:13,"LLR","LLRA0",1,1,1,1,,"25","Lemhi",3.00,"Up","Upstream",6/23/2016 0:00:00
5504,"3D9.1C2DDD2EF1",6/23/2016 10:00:00,6/23/2016 11:15:56,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5505,"3D9.1C2DDD2EF1",6/26/2016 12:18:13,6/26/2016 12:18:13,"IR1","IR1",1,1,1,1,,"11","ImnahaRiver",2.00,"Up","Upstream",6/23/2016 0:00:00
5506,"3D9.1C2DDD2EF1",6/30/2016 14:19:48,6/30/2016 14:19:48,"IR3","IR3B0",1,1,1,1,,"11","ImnahaRiver",4.00,"Up","Upstream",6/23/2016 0:00:00
5507,"3D9.1C2DDD2EF1",7/29/2016 18:45:14,7/29/2016 18:54:10,"IML","IMLB0",1,1,1,1,,"11","ImnahaRiver",8.00,"Up","Upstream",6/23/2016 0:00:00
5508,"3D9.1C2DDD2EF1",7/29/2016 18:58:32,7/29/2016 19:15:42,"IML","IMLA0",1,1,1,1,,"11","ImnahaRiver",9.00,"Up","Upstream",6/23/2016 0:00:00
5509,"3D9.1C2DDD2EF1",7/30/2016 13:00:00,7/30/2016 13:00:00,"IMNAHW","IMNAHW",1,1,1,1,,"11","ImnahaRiver",10.00,"Up","Upstream",6/23/2016 0:00:00
5510,"3D9.1C2DDD396E",6/23/2016 10:00:00,6/23/2016 13:01:13,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5511,"3D9.1C2DDD396E",6/28/2016 0:00:00,6/28/2016 0:00:00,"JOHNSC","JOHNSC",1,1,0,1,"bad weir obs date","21","SFSalmon",5.00,"Up","Upstream",6/23/2016 0:00:00
5512,"3D9.1C2DDD396E",7/24/2016 17:30:49,7/24/2016 17:30:49,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Down","Upstream",6/23/2016 0:00:00
5513,"3D9.1C2DDD396E",7/27/2016 21:11:45,7/27/2016 21:11:45,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/23/2016 0:00:00
5514,"3D9.1C2DDD396E",8/20/2016 3:18:00,8/20/2016 3:18:00,"JOHNSC","JOHNSC",1,1,1,1,,"21","SFSalmon",5.00,"Up","Upstream",6/23/2016 0:00:00
5515,"3D9.1C2DDD3C6D",6/23/2016 10:00:00,6/23/2016 10:39:11,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5516,"3D9.1C2DDD3C6D",7/9/2016 8:40:51,7/9/2016 8:40:51,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/23/2016 0:00:00
5517,"3D9.1C2DDD3C6D",8/28/2016 18:00:10,9/5/2016 1:10:55,"STL","STL",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/23/2016 0:00:00
5518,"3D9.1C2DDD4A41",6/23/2016 10:00:00,6/23/2016 11:25:35,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5519,"3D9.1C2DDD4A41",7/8/2016 15:04:59,7/8/2016 15:04:59,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/23/2016 0:00:00
5520,"3D9.1C2DDD4A41",7/9/2016 11:31:21,7/9/2016 11:31:21,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/23/2016 0:00:00
5521,"3D9.1C2DE0F638",6/23/2016 10:00:00,6/23/2016 12:32:46,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5522,"3D9.1C2DE10AEB",6/23/2016 9:39:20,6/23/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5523,"3D9.1C2DE11318",6/23/2016 10:00:00,6/23/2016 16:25:37,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5524,"3D9.1C2DE11318",7/1/2016 0:53:59,7/1/2016 0:53:59,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/23/2016 0:00:00
5525,"3D9.1C2DE13AAA",6/23/2016 10:00:00,6/23/2016 12:33:36,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5526,"3D9.1C2DE13AAA",7/3/2016 16:51:32,7/3/2016 16:51:32,"IR3","IR3A0",1,1,1,1,,"11","ImnahaRiver",5.00,"Up","Upstream",6/23/2016 0:00:00
5527,"3D9.1C2DE13AAA",7/24/2016 19:11:35,7/24/2016 19:14:41,"IML","IMLB0",1,1,1,1,,"11","ImnahaRiver",8.00,"Up","Upstream",6/23/2016 0:00:00
5528,"3D9.1C2DE13AAA",7/24/2016 19:18:14,7/24/2016 19:18:14,"IML","IMLA0",1,1,1,1,,"11","ImnahaRiver",9.00,"Up","Upstream",6/23/2016 0:00:00
5529,"3D9.1C2DE13AAA",7/25/2016 13:00:00,7/25/2016 13:00:00,"IMNAHW","IMNAHW",1,1,1,1,,"11","ImnahaRiver",10.00,"Up","Upstream",6/23/2016 0:00:00
5530,"3D9.1C2DE164B8",6/23/2016 10:00:00,6/23/2016 14:22:16,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5531,"3D9.1C2DE21F74",6/23/2016 10:00:00,6/23/2016 11:47:51,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5532,"3D9.1C2DE2631B",6/23/2016 10:00:00,6/23/2016 13:41:39,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5533,"3D9.1C2DE2631B",7/1/2016 22:17:34,7/1/2016 22:17:34,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/23/2016 0:00:00
5534,"3D9.1C2DE28E6E",6/23/2016 10:00:00,6/23/2016 14:30:12,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5535,"3D9.1C2DE2F234",6/23/2016 10:00:00,6/23/2016 12:14:05,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/23/2016 0:00:00
5536,"3D9.1C2DE2F234",9/2/2016 10:00:00,9/2/2016 10:00:00,"LOSTIW","LOSTIW",1,1,1,1,,"18","Wallowa",3.00,"Up","Upstream",6/23/2016 0:00:00
5537,"3D9.1C2DD49BEF",6/24/2016 10:00:00,6/24/2016 15:16:07,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5538,"3D9.1C2DD49BEF",7/3/2016 15:18:38,7/3/2016 15:18:38,"IR3","IR3A0",1,1,1,1,,"11","ImnahaRiver",5.00,"Up","Upstream",6/24/2016 0:00:00
5539,"3D9.1C2DDC282A",6/24/2016 10:00:00,6/24/2016 11:19:31,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5540,"3D9.1C2DDC282A",7/2/2016 7:09:54,7/2/2016 7:09:54,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/24/2016 0:00:00
5541,"3D9.1C2DDC282A",7/4/2016 21:11:06,7/4/2016 21:11:06,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/24/2016 0:00:00
5542,"3D9.1C2DDC282A",7/11/2016 7:31:35,7/16/2016 0:00:00,"STR","STR",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/24/2016 0:00:00
5543,"3D9.1C2DDC3AD4",6/24/2016 10:00:00,6/24/2016 12:24:04,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5544,"3D9.1C2DDC3AD4",7/9/2016 10:43:36,7/9/2016 10:43:36,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/24/2016 0:00:00
5545,"3D9.1C2DDC3AD4",7/9/2016 11:05:47,7/9/2016 11:07:57,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/24/2016 0:00:00
5546,"3D9.1C2DDC4E5A",6/24/2016 10:00:00,6/24/2016 10:39:20,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5547,"3D9.1C2DDC4E5A",7/2/2016 16:04:50,7/2/2016 16:04:50,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/24/2016 0:00:00
5548,"3D9.1C2DDC4E5A",7/4/2016 13:59:55,7/4/2016 13:59:55,"ZEN","ZENB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/24/2016 0:00:00
5549,"3D9.1C2DDC4E5A",7/4/2016 14:10:17,7/4/2016 14:10:17,"ZEN","ZENA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/24/2016 0:00:00
5550,"3D9.1C2DDC534F",6/24/2016 10:00:00,6/24/2016 11:09:58,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5551,"3D9.1C2DDC534F",7/8/2016 16:43:54,7/8/2016 16:44:55,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/24/2016 0:00:00
5552,"3D9.1C2DDC861D",6/24/2016 10:00:00,6/24/2016 15:43:13,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5553,"3D9.1C2DDC861D",9/8/2016 17:08:01,9/8/2016 17:08:01,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/24/2016 0:00:00
5554,"3D9.1C2DDC861D",9/8/2016 17:38:07,9/19/2016 22:35:37,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/24/2016 0:00:00
5555,"3D9.1C2DDC861D",9/21/2016 20:10:34,9/21/2016 20:10:34,"TAY","TAYB0",1,1,0,1,,"22","BigCreek",2.00,"Down","Downstream",6/24/2016 0:00:00
5556,"3D9.1C2DDC87D8",6/24/2016 9:41:40,6/24/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5557,"3D9.1C2DDC87D8",7/5/2016 15:54:23,7/5/2016 15:54:23,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/24/2016 0:00:00
5558,"3D9.1C2DDC87D8",7/11/2016 0:00:00,7/11/2016 0:00:00,"PAHH","PAHH",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/24/2016 0:00:00
5559,"3D9.1C2DDC8B56",6/24/2016 10:00:00,6/24/2016 14:15:53,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5560,"3D9.1C2DDC8B56",7/2/2016 22:08:03,7/2/2016 22:08:03,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/24/2016 0:00:00
5561,"3D9.1C2DDC8B56",9/3/2016 10:00:00,9/3/2016 10:00:00,"LOSTIW","LOSTIW",1,1,1,1,,"18","Wallowa",3.00,"Up","Upstream",6/24/2016 0:00:00
5562,"3D9.1C2DDC8BBB",6/24/2016 10:00:00,6/24/2016 11:10:02,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5563,"3D9.1C2DDC8BBB",7/5/2016 6:22:30,7/5/2016 6:33:15,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/24/2016 0:00:00
5564,"3D9.1C2DDC8BBB",7/5/2016 10:11:23,7/5/2016 10:11:23,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/24/2016 0:00:00
5565,"3D9.1C2DDC8DCF",6/24/2016 10:00:00,6/24/2016 10:17:56,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5566,"3D9.1C2DDC8DCF",7/7/2016 4:39:14,7/7/2016 4:39:14,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/24/2016 0:00:00
5567,"3D9.1C2DDC94A9",6/24/2016 10:00:00,6/24/2016 12:40:23,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5568,"3D9.1C2DDC94A9",6/28/2016 0:00:00,6/28/2016 0:00:00,"JOHNSC","JOHNSC",1,1,0,1,"bad weir obs date","21","SFSalmon",5.00,"Up","Upstream",6/24/2016 0:00:00
5569,"3D9.1C2DDC94A9",7/2/2016 16:59:29,7/2/2016 16:59:29,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Down","Upstream",6/24/2016 0:00:00
5570,"3D9.1C2DDC94A9",7/12/2016 11:29:55,7/12/2016 12:21:14,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/24/2016 0:00:00
5571,"3D9.1C2DDC94A9",7/14/2016 0:02:47,7/14/2016 0:02:47,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/24/2016 0:00:00
5572,"3D9.1C2DDC94A9",7/17/2016 1:23:00,7/17/2016 1:23:00,"JOHNSC","JOHNSC",1,1,1,1,,"21","SFSalmon",5.00,"Up","Upstream",6/24/2016 0:00:00
5573,"3D9.1C2DDC9FCF",6/24/2016 10:00:00,6/25/2016 6:10:17,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5574,"3D9.1C2DDC9FCF",8/29/2016 17:15:59,8/29/2016 18:39:34,"STL","STL",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/24/2016 0:00:00
5575,"3D9.1C2DDCA7C7",6/24/2016 10:00:00,6/24/2016 13:46:26,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/24/2016 0:00:00
5576,"3D9.1C2DDCA7C7",7/3/2016 23:17:46,7/3/2016 23:17:46,"IR3","IR3B0",1,1,1,1,,"11","ImnahaRiver",4.00,"Up","Upstream",6/24/2016 0:00:00
5577,"3D9.1C2DDCA7C7",8/26/2016 16:37:12,8/26/2016 16:37:12,"IR4","IR4B0",1,1,1,1,,"11","ImnahaRiver",6.00,"Up","Upstream",6/24/2016 0:00:00
5578,"3D9.1C2DDCA7C7",8/26/2016 16:37:30,8/26/2016 16:37:30,"IR4","IR4A0",1,1,1,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
5579,"3D9.1C2DDCA7C7",8/26/2016 16:55:11,8/26/2016 17:17:11,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/24/2016 0:00:00
5580,"3D9.1C2DDCA7C7",8/26/2016 17:17:18,8/26/2016 19:29:41,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
5581,"3D9.1C2DDCA7C7",8/27/2016 4:27:31,8/27/2016 4:27:31,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/24/2016 0:00:00
5582,"3D9.1C2DDCA7C7",8/27/2016 4:28:44,8/27/2016 7:38:46,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
5583,"3D9.1C2DDCA7C7",8/27/2016 7:39:08,8/27/2016 9:04:55,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/24/2016 0:00:00
5584,"3D9.1C2DDCA7C7",8/27/2016 9:05:10,8/27/2016 9:05:10,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
5585,"3D9.1C2DDCA7C7",8/27/2016 9:21:28,8/27/2016 11:26:16,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/24/2016 0:00:00
5586,"3D9.1C2DDCA7C7",8/27/2016 11:26:52,8/27/2016 11:26:52,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
5587,"3D9.1C2DDCA7C7",8/27/2016 18:59:14,8/27/2016 19:13:55,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/24/2016 0:00:00
5588,"3D9.1C2DDCA7C7",8/27/2016 19:15:16,8/27/2016 19:15:16,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
5589,"3D9.1C2DDCA7C7",8/27/2016 19:20:32,8/28/2016 12:12:30,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/24/2016 0:00:00
5590,"3D9.1C2DDCA7C7",8/28/2016 18:16:10,8/28/2016 18:16:10,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/24/2016 0:00:00
