"ID","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","TrapDate","BranchNum","Group","NodeOrder","Direction","Migration"
4438,"3DD.00775D02E2",10/17/2016 10:00:00,10/17/2016 16:04:23,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4439,"3DD.00775D09DB",10/17/2016 10:00:00,10/17/2016 12:19:58,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4440,"3DD.00775D0A8D",10/17/2016 10:00:00,10/17/2016 16:16:47,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4441,"3DD.00775D0FAA",10/17/2016 10:00:00,10/17/2016 11:52:04,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4442,"3DD.00775D163A",10/17/2016 10:00:00,10/17/2016 11:17:39,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4443,"3DD.00775D163A",4/5/2017 3:50:38,4/5/2017 3:50:40,"LRL","LRL",1,1,1,1,,10/17/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
4444,"3DD.00775D3D0D",10/17/2016 10:00:00,10/17/2016 10:15:04,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4445,"3DD.00775D3D0D",2/18/2017 10:05:47,2/18/2017 10:05:47,"SC1","SC1",1,1,1,1,,10/17/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
4446,"3DD.00775D3D0D",2/18/2017 17:04:52,2/18/2017 17:04:52,"SC2","SC2B0",1,1,1,1,,10/17/2016 0:00:00,"13","SFClearwater",3.00,"Up","Upstream"
4447,"3DD.00775D4584",10/17/2016 10:00:00,10/17/2016 12:57:38,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4448,"3DD.00775D4584",2/19/2017 7:54:58,2/19/2017 7:54:58,"JOC","JOCB0",1,1,1,1,,10/17/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
4449,"3DD.00775D4584",2/19/2017 7:55:32,2/19/2017 7:55:32,"JOC","JOCA0",1,1,1,1,,10/17/2016 0:00:00,"9","JosephCreek",3.00,"Up","Upstream"
4450,"3DD.00775D5869",10/17/2016 10:00:00,10/17/2016 14:18:31,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4451,"3DD.00775D5869",3/6/2017 9:48:06,3/6/2017 9:48:06,"UGR","UGR",1,1,1,1,,10/17/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
4452,"3DD.00775D5869",3/19/2017 6:22:59,3/19/2017 6:22:59,"CCW","CCWA0",1,1,1,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4453,"3DD.00775D5869",3/19/2017 6:23:31,3/19/2017 6:23:31,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4454,"3DD.00775D5869",3/19/2017 6:44:02,3/19/2017 6:44:02,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4455,"3DD.00775D5869",3/19/2017 6:44:41,3/19/2017 6:44:41,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4456,"3DD.00775D5869",3/19/2017 6:46:44,3/19/2017 6:46:44,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4457,"3DD.00775D5869",3/19/2017 6:47:12,3/19/2017 6:47:12,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4458,"3DD.00775D5869",3/19/2017 6:49:04,3/19/2017 6:49:04,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4459,"3DD.00775D5869",3/19/2017 6:49:14,3/19/2017 6:49:14,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4460,"3DD.00775D5869",3/19/2017 6:50:10,3/19/2017 6:50:10,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4461,"3DD.00775D5869",3/19/2017 6:50:57,3/19/2017 6:50:57,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4462,"3DD.00775D5869",3/19/2017 6:51:12,3/19/2017 6:52:14,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4463,"3DD.00775D5869",3/19/2017 6:53:24,3/19/2017 6:53:24,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4464,"3DD.00775D5869",3/19/2017 6:53:48,3/19/2017 6:53:48,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4465,"3DD.00775D5869",3/19/2017 6:54:55,3/19/2017 6:54:55,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4466,"3DD.00775D5869",3/19/2017 6:55:08,3/19/2017 6:57:24,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4467,"3DD.00775D5869",3/19/2017 6:57:37,3/19/2017 6:57:37,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4468,"3DD.00775D5869",3/19/2017 6:58:27,3/19/2017 6:58:27,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4469,"3DD.00775D5869",3/19/2017 6:58:46,3/19/2017 6:58:46,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4470,"3DD.00775D5869",3/19/2017 6:59:33,3/19/2017 6:59:33,"CCW","CCWA0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
4471,"3DD.00775D5869",3/19/2017 6:59:46,3/19/2017 6:59:46,"CCW","CCWB0",1,1,0,1,,10/17/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
4472,"3DD.00775D5869",3/20/2017 0:00:00,3/20/2017 0:00:00,"CATHEW","CATHEW",1,1,1,1,,10/17/2016 0:00:00,"19","GrandeRonde",5.00,"Up","Upstream"
4473,"3DD.00775D627E",10/17/2016 9:30:39,10/17/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4474,"3DD.00775D7298",10/17/2016 10:00:00,10/17/2016 10:42:06,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4475,"3DD.00775D7B88",10/17/2016 9:46:31,10/17/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4476,"3DD.00775DADA2",10/17/2016 10:00:00,10/17/2016 10:41:08,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4477,"3DD.00775DBB80",10/17/2016 10:00:00,10/17/2016 12:32:13,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4478,"3DD.00775DBB80",3/17/2017 18:57:41,3/17/2017 18:57:41,"USE","USE",1,1,1,1,,10/17/2016 0:00:00,"26","UpperSalmon",2.00,"Up","Upstream"
4479,"3DD.00775DBC40",10/17/2016 10:00:00,10/17/2016 10:24:46,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4480,"3DD.00775DBDB4",10/17/2016 10:00:00,10/17/2016 10:45:40,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4481,"3DD.00775DC619",10/17/2016 10:00:00,10/17/2016 14:30:43,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4482,"3DD.00775DCA6D",10/17/2016 9:58:57,10/17/2016 10:10:16,"GRA","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4483,"3DD.00775DCA6D",2/20/2017 18:37:11,2/20/2017 18:37:11,"SC1","SC1",1,1,1,1,,10/17/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
4484,"3DD.00775DCA6D",2/20/2017 21:32:31,2/20/2017 21:32:31,"SC2","SC2B0",1,1,1,1,,10/17/2016 0:00:00,"13","SFClearwater",3.00,"Up","Upstream"
4485,"3DD.00775DCA8D",10/17/2016 10:00:00,10/17/2016 12:05:31,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4486,"3DD.00775DCA8D",2/23/2017 15:01:57,2/23/2017 15:05:57,"IR1","IR1",1,1,1,1,,10/17/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
4487,"3DD.00775DCA8D",2/28/2017 19:12:24,3/1/2017 5:29:48,"IR2","IR2",1,1,1,1,,10/17/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
4488,"3DD.00775DCA8D",3/18/2017 8:11:48,3/18/2017 8:11:48,"IR3","IR3B0",1,1,1,1,,10/17/2016 0:00:00,"11","ImnahaRiver",4.00,"Up","Upstream"
4489,"3DD.00775DD90D",10/17/2016 10:00:00,10/17/2016 15:44:01,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4490,"3DD.00775DD90D",3/9/2017 9:00:00,3/9/2017 9:00:00,"ASOTIC","ASOTIC",1,1,1,1,,10/17/2016 0:00:00,"5","Asotin",4.00,"Up","Upstream"
4491,"3DD.00775DD90D",3/21/2017 17:40:40,3/21/2017 17:40:40,"ACB","ACB",1,1,1,1,,10/17/2016 0:00:00,"5","Asotin",5.00,"Up","Upstream"
4492,"3DD.00775DE183",10/17/2016 10:00:00,10/17/2016 11:56:49,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4493,"3DD.00775E1A80",10/17/2016 10:00:00,10/17/2016 11:44:51,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4494,"3DD.00775E311C",10/17/2016 10:00:00,10/18/2016 10:47:08,"LGRLDR","GRA",1,1,1,1,,10/17/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4495,"384.3B23ACD33D",10/18/2016 9:36:02,10/18/2016 14:27:24,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4496,"3D9.1BF274CB07",10/18/2016 10:00:00,10/18/2016 14:11:30,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4497,"3D9.1C2D8CECDB",10/18/2016 9:14:10,10/18/2016 14:24:02,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4498,"3D9.1C2D8CECDB",4/29/2017 18:48:32,4/29/2017 18:48:32,"KRS","KRS",1,1,1,1,,10/18/2016 0:00:00,"21","SFSalmon",3.00,"Up","Upstream"
4499,"3D9.1C2E0A1823",10/18/2016 7:14:47,10/19/2016 8:15:10,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4500,"3D9.1C2E0A1823",3/11/2017 18:26:27,3/11/2017 18:26:27,"ACM","ACMA0",1,1,1,1,,10/18/2016 0:00:00,"5","Asotin",3.00,"Up","Upstream"
4501,"3D9.1C2E0A1823",4/19/2017 8:00:00,4/19/2017 8:00:00,"ASOTIC","ASOTIC",1,1,1,1,,10/18/2016 0:00:00,"5","Asotin",4.00,"Up","Upstream"
4502,"3DD.00775D0B05",10/18/2016 9:20:46,10/18/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4503,"3DD.00775D0B05",3/14/2017 15:27:49,3/14/2017 15:27:49,"JOC","JOCB0",1,1,1,1,,10/18/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
4504,"3DD.00775D0B05",3/14/2017 15:31:31,3/14/2017 15:31:31,"JOC","JOCA0",1,1,1,1,,10/18/2016 0:00:00,"9","JosephCreek",3.00,"Up","Upstream"
4505,"3DD.00775D0D10",10/18/2016 10:00:00,10/18/2016 10:11:32,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4506,"3DD.00775D0D10",2/18/2017 15:20:36,2/18/2017 15:20:36,"JOC","JOCB0",1,1,1,1,,10/18/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
4507,"3DD.00775D0D10",2/18/2017 15:21:13,2/18/2017 15:24:13,"JOC","JOCA0",1,1,1,1,,10/18/2016 0:00:00,"9","JosephCreek",3.00,"Up","Upstream"
4508,"3DD.00775D13E1",10/18/2016 10:00:00,10/18/2016 16:59:27,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4509,"3DD.00775D306F",10/18/2016 10:00:00,10/18/2016 12:19:26,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4510,"3DD.00775D306F",2/19/2017 14:05:50,2/19/2017 14:05:50,"JOC","JOCB0",1,1,1,1,,10/18/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
4511,"3DD.00775D32C0",10/18/2016 10:00:00,10/18/2016 11:27:44,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4512,"3DD.00775D32C0",2/17/2017 19:59:14,2/17/2017 19:59:14,"LAP","LAPB0",1,1,1,1,,10/18/2016 0:00:00,"7","Lapwai",2.00,"Up","Upstream"
4513,"3DD.00775D32C0",2/17/2017 20:00:04,2/17/2017 20:00:42,"LAP","LAPA0",1,1,1,1,,10/18/2016 0:00:00,"7","Lapwai",3.00,"Up","Upstream"
4514,"3DD.00775D32C0",3/13/2017 9:55:41,3/13/2017 9:55:41,"MIS","MISA0",1,1,1,1,,10/18/2016 0:00:00,"7","Lapwai",5.00,"Up","Upstream"
4515,"3DD.00775D32C0",3/31/2017 7:24:22,3/31/2017 7:24:22,"LAP","LAPB0",1,1,0,1,,10/18/2016 0:00:00,"7","Lapwai",2.00,"Down","Downstream"
4516,"3DD.00775D33FC",10/18/2016 10:00:00,4/12/2017 9:10:12,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4517,"3DD.00775D3800",10/18/2016 10:00:00,10/18/2016 10:58:55,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4518,"3DD.00775D3E13",10/18/2016 10:00:00,10/18/2016 14:34:37,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4519,"3DD.00775D3E13",4/5/2017 23:20:31,4/5/2017 23:20:31,"LRL","LRL",1,1,1,1,,10/18/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
4520,"3DD.00775D4B6D",10/18/2016 10:00:00,10/18/2016 11:25:45,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4521,"3DD.00775D4F89",10/18/2016 10:00:00,10/18/2016 12:14:54,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4522,"3DD.00775D4F89",3/23/2017 8:02:02,3/23/2017 8:02:02,"LRL","LRL",1,1,1,1,,10/18/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
4523,"3DD.00775D4FB1",10/18/2016 10:00:00,10/18/2016 11:27:56,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4524,"3DD.00775D529F",10/18/2016 10:00:00,10/18/2016 14:41:55,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4525,"3DD.00775D5AF9",10/18/2016 10:00:00,10/18/2016 12:06:50,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4526,"3DD.00775D5C54",10/18/2016 10:00:00,10/18/2016 14:29:50,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4527,"3DD.00775D5C54",3/14/2017 8:29:05,3/14/2017 8:30:05,"LRL","LRL",1,1,1,1,,10/18/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
4528,"3DD.00775D60C6",10/18/2016 9:43:30,10/18/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4529,"3DD.00775D6429",10/18/2016 10:00:00,10/18/2016 10:58:44,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4530,"3DD.00775D6429",2/17/2017 16:02:22,2/17/2017 16:02:22,"LAP","LAPB0",1,1,1,1,,10/18/2016 0:00:00,"7","Lapwai",2.00,"Up","Upstream"
4531,"3DD.00775D6429",2/17/2017 16:02:59,2/17/2017 16:04:25,"LAP","LAPA0",1,1,1,1,,10/18/2016 0:00:00,"7","Lapwai",3.00,"Up","Upstream"
4532,"3DD.00775D6429",4/1/2017 1:16:57,4/1/2017 1:16:57,"LAP","LAPB0",1,1,0,1,,10/18/2016 0:00:00,"7","Lapwai",2.00,"Down","Downstream"
4533,"3DD.00775D64F7",10/18/2016 10:00:00,10/18/2016 10:18:04,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4534,"3DD.00775D6629",10/18/2016 10:00:00,10/18/2016 12:06:06,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4535,"3DD.00775D6E43",10/18/2016 10:00:00,10/18/2016 10:17:50,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4536,"3DD.00775D7899",10/18/2016 10:00:00,10/18/2016 14:54:10,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4537,"3DD.00775D7902",10/18/2016 10:00:00,10/18/2016 11:55:33,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4538,"3DD.00775D8134",10/18/2016 9:57:01,10/18/2016 10:05:47,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4539,"3DD.00775D8134",2/27/2017 17:53:46,2/27/2017 17:53:46,"UGR","UGR",1,1,1,1,,10/18/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
4540,"3DD.00775D8800",10/18/2016 10:00:00,10/18/2016 11:43:24,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4541,"3DD.00775D884F",10/18/2016 10:00:00,10/18/2016 16:09:43,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4542,"3DD.00775D9F04",10/18/2016 10:00:00,10/18/2016 14:47:00,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4543,"3DD.00775DA00E",10/18/2016 10:00:00,10/18/2016 11:07:30,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4544,"3DD.00775DA440",10/18/2016 10:00:00,10/18/2016 11:05:29,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4545,"3DD.00775DA440",4/7/2017 23:33:48,4/7/2017 23:33:48,"WR1","WR1",1,1,1,1,,10/18/2016 0:00:00,"18","Wallowa",2.00,"Up","Upstream"
4546,"3DD.00775DAD7C",10/18/2016 9:40:48,10/18/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4547,"3DD.00775DAF9F",10/18/2016 10:00:00,10/18/2016 14:06:19,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4548,"3DD.00775DB8DB",10/18/2016 10:00:00,10/18/2016 10:32:42,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4549,"3DD.00775DBA36",10/18/2016 10:00:00,10/18/2016 16:28:27,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4550,"3DD.00775DC553",10/18/2016 10:00:00,10/18/2016 14:10:35,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4551,"3DD.00775DC959",10/18/2016 10:00:00,10/18/2016 15:06:04,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4552,"3DD.00775DCAEB",10/18/2016 10:00:00,10/18/2016 14:01:56,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4553,"3DD.00775DCAEB",3/27/2017 11:00:00,3/27/2017 11:00:00,"LOOKGC","LOOKGC",1,1,1,1,,10/18/2016 0:00:00,"17","LookingGlass",2.00,"Up","Upstream"
4554,"3DD.00775DD3CC",10/18/2016 10:00:00,10/18/2016 11:04:52,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4555,"3DD.00775DD993",10/18/2016 10:00:00,10/18/2016 11:42:57,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4556,"3DD.00775DE60A",10/18/2016 10:00:00,10/18/2016 13:59:30,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4557,"3DD.00775DE60A",3/3/2017 2:09:39,3/3/2017 2:09:39,"UGR","UGR",1,1,1,1,,10/18/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
4558,"3DD.00775DE69B",10/18/2016 10:00:00,3/29/2017 12:06:57,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4559,"3DD.00775DF095",10/18/2016 10:00:00,10/18/2016 10:50:47,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4560,"3DD.00775DFD4A",10/18/2016 10:00:00,10/18/2016 10:17:51,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4561,"3DD.00775E00A7",10/18/2016 10:00:00,10/18/2016 11:56:34,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4562,"3DD.00775E00A7",3/18/2017 8:24:07,3/18/2017 8:24:07,"LLR","LLRB0",1,1,1,1,,10/18/2016 0:00:00,"25","Lemhi",2.00,"Up","Upstream"
4563,"3DD.00775E00A7",3/18/2017 11:58:31,3/18/2017 13:56:58,"LLR","LLRA0",1,1,1,1,,10/18/2016 0:00:00,"25","Lemhi",3.00,"Up","Upstream"
4564,"3DD.00775E00A7",4/19/2017 18:01:55,4/19/2017 18:01:55,"HYC","HYCB0",1,1,1,1,,10/18/2016 0:00:00,"25","Lemhi",4.00,"Up","Upstream"
4565,"3DD.00775E00A7",4/19/2017 18:02:16,4/20/2017 5:19:17,"HYC","HYCA0",1,1,1,1,,10/18/2016 0:00:00,"25","Lemhi",5.00,"Up","Upstream"
4566,"3DD.00775E00A7",4/28/2017 22:48:50,4/28/2017 22:48:50,"LLR","LLRB0",1,1,0,1,,10/18/2016 0:00:00,"25","Lemhi",2.00,"Down","Downstream"
4567,"3DD.00775E1CA3",10/18/2016 9:59:47,10/18/2016 10:13:00,"GRA","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4568,"3DD.00775E1CA3",3/4/2017 0:09:34,3/4/2017 0:09:34,"LRL","LRL",1,1,1,1,,10/18/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
4569,"3DD.00775E1CCA",10/18/2016 10:00:00,10/18/2016 14:08:42,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4570,"3DD.00775E24CF",10/18/2016 10:00:00,10/18/2016 12:57:14,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4571,"3DD.00775E24CF",10/27/2016 23:03:26,10/27/2016 23:03:26,"SC1","SC1",1,1,1,1,,10/18/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
4572,"3DD.00775E26C6",10/18/2016 10:00:00,10/18/2016 11:45:44,"LGRLDR","GRA",1,1,1,1,,10/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4573,"3DD.00775E26C6",11/1/2016 13:55:30,11/1/2016 14:58:32,"SC1","SC1",1,1,1,1,,10/18/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
4574,"3DD.00775E26C6",3/3/2017 19:50:57,3/3/2017 19:50:57,"SC2","SC2B0",1,1,1,1,,10/18/2016 0:00:00,"13","SFClearwater",3.00,"Up","Upstream"
4575,"3DD.00775D0231",10/19/2016 10:00:00,10/19/2016 10:49:49,"LGRLDR","GRA",1,1,1,1,,10/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4576,"3DD.00775D05B0",10/19/2016 9:48:55,10/19/2016 10:01:19,"GRA","GRA",1,1,1,1,,10/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4577,"3DD.00775D0B43",10/19/2016 10:00:00,10/19/2016 15:43:39,"LGRLDR","GRA",1,1,1,1,,10/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4578,"3DD.00775D1687",10/19/2016 9:35:21,10/19/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4579,"3DD.00775D16A0",10/19/2016 10:00:00,10/19/2016 10:58:37,"LGRLDR","GRA",1,1,1,1,,10/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4580,"3DD.00775D1F42",10/19/2016 9:19:05,10/19/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
4581,"3DD.00775D1F42",4/3/2017 12:41:48,4/6/2017 11:41:48,"UGR","UGR",1,1,1,1,,10/19/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
